ortho_id	clade1	clade2	clade3	clade4
clust_2243	0	0	0	1
clust_2244	0	0	0	1
clust_2245	0	0	0	1
clust_2246	0	0	0	1
clust_2247	0.181818181818182	0	0	0
clust_2248	0.181818181818182	0	0	0
clust_2249	0.181818181818182	0	0	0
clust_2250	0.181818181818182	0	0	0
clust_2251	0.181818181818182	0	0	0
clust_2252	0.181818181818182	0	0	0
clust_2253	0.181818181818182	0	0	0
clust_2254	0.181818181818182	0	0	0
clust_2255	0.181818181818182	0	0	0
clust_2256	0.181818181818182	0	0	0
clust_2257	0.181818181818182	0	0	0
clust_2258	0.181818181818182	0	0	0
clust_2259	0.181818181818182	0	0	0
clust_2260	0.181818181818182	0	0	0
clust_2261	0.181818181818182	0	0	0
clust_2262	0.181818181818182	0	0	0
clust_2263	0.181818181818182	0	0	0
clust_2264	0.181818181818182	0	0	0
clust_2265	0.181818181818182	0	0	0
clust_2266	0.181818181818182	0	0	0
clust_2267	0.181818181818182	0	0	0
clust_2268	0.181818181818182	0	0	0
clust_2269	0.181818181818182	0	0	0
clust_2270	0.181818181818182	0	0	0
clust_2271	0.181818181818182	0	0	0
clust_2272	0.181818181818182	0	0	0
clust_2273	0.181818181818182	0	0	0
clust_2274	0.181818181818182	0	0	0
clust_2275	0.181818181818182	0	0	0
clust_2276	0	0	0.142857142857143	0
clust_2277	0	0	0.142857142857143	0
clust_2278	0	0	0.142857142857143	0
clust_2279	0	0	0.142857142857143	0
clust_2280	0	0	0.142857142857143	0
clust_2281	0	0	0.142857142857143	0
clust_2282	0	0.125	0.0714285714285714	0
clust_2283	0.0909090909090909	0.125	0	0
clust_2284	0	0	0.142857142857143	0
clust_2285	0	0	0.142857142857143	0
clust_2286	0	0	0.142857142857143	0
clust_2287	0	0	0.142857142857143	0
clust_2288	0	0	0.142857142857143	0
clust_2289	0	0	0.142857142857143	0
clust_2290	0	0	0.142857142857143	0
clust_2291	0	0	0.142857142857143	0
clust_2292	0	0	0.142857142857143	0
clust_2293	0.0909090909090909	0	0.0714285714285714	0
clust_2294	0.181818181818182	0	0	0
clust_2295	0	0	0.142857142857143	0
clust_2296	0	0	0.142857142857143	0
clust_2297	0	0	0.142857142857143	0
clust_2298	0	0	0.142857142857143	0
clust_2299	0	0	0.142857142857143	0
clust_2300	0	0	0.142857142857143	0
clust_2301	0	0.125	0.0714285714285714	0
clust_2302	0	0.125	0.0714285714285714	0
clust_2303	0	0	0.142857142857143	0
clust_2304	0	0	0.142857142857143	0
clust_2305	0	0	0.142857142857143	0
clust_2306	0	0	0.142857142857143	0
clust_2307	0	0	0.142857142857143	0
clust_2308	0	0	0.142857142857143	0
clust_2309	0	0	0.142857142857143	0
clust_2310	0	0	0.142857142857143	0
clust_2311	0	0	0.142857142857143	0
clust_2312	0	0	0.142857142857143	0
clust_2313	0	0	0.142857142857143	0
clust_2314	0	0	0.142857142857143	0
clust_2315	0.181818181818182	0	0	0
clust_2316	0.181818181818182	0	0	0
clust_2317	0.181818181818182	0	0	0
clust_2318	0.181818181818182	0	0	0
clust_2319	0.181818181818182	0	0	0
clust_2320	0.181818181818182	0	0	0
clust_2321	0.181818181818182	0	0	0
clust_2322	0.181818181818182	0	0	0
clust_2323	0.181818181818182	0	0	0
clust_2324	0.181818181818182	0	0	0
clust_2325	0.181818181818182	0	0	0
clust_2326	0.181818181818182	0	0	0
clust_2327	0.181818181818182	0	0	0
clust_2328	0.181818181818182	0	0	0
clust_2329	0.181818181818182	0	0	0
clust_2330	0.181818181818182	0	0	0
clust_2331	0.181818181818182	0	0	0
clust_2332	0.181818181818182	0	0	0
clust_2333	0.0909090909090909	0	0.0714285714285714	0
clust_2334	0	0	0.142857142857143	0
clust_2335	0	0	0.142857142857143	0
clust_2336	0	0	0.142857142857143	0
clust_2337	0	0	0.142857142857143	0
clust_2338	0	0	0.142857142857143	0
clust_2339	0.181818181818182	0	0	0
clust_2340	0.181818181818182	0	0	0
clust_2341	0.181818181818182	0	0	0
clust_2342	0.181818181818182	0	0	0
clust_2343	0.181818181818182	0	0	0
clust_2344	0.181818181818182	0	0	0
clust_2345	0.181818181818182	0	0	0
clust_2346	0.181818181818182	0	0	0
clust_2347	0.181818181818182	0	0	0
clust_2348	0.181818181818182	0	0	0
clust_2349	0.181818181818182	0	0	0
clust_2350	0.181818181818182	0	0	0
clust_2351	0.181818181818182	0	0	0
clust_2352	0.181818181818182	0	0	0
clust_2353	0.181818181818182	0	0	0
clust_2354	0.181818181818182	0	0	0
clust_2355	0.181818181818182	0	0	0
clust_2356	0.181818181818182	0	0	0
clust_2357	0.181818181818182	0	0	0
clust_2358	0.181818181818182	0	0	0
clust_2359	0.181818181818182	0	0	0
clust_2360	0.181818181818182	0	0	0
clust_2361	0.181818181818182	0	0	0
clust_2362	0.181818181818182	0	0	0
clust_2363	0.181818181818182	0	0	0
clust_2364	0.181818181818182	0	0	0
clust_2365	0.181818181818182	0	0	0
clust_2366	0.181818181818182	0	0	0
clust_2367	0.181818181818182	0	0	0
clust_2368	0.181818181818182	0	0	0
clust_2369	0.181818181818182	0	0	0
clust_2370	0.181818181818182	0	0	0
clust_2371	0.181818181818182	0	0	0
clust_2372	0.181818181818182	0	0	0
clust_2373	0.181818181818182	0	0	0
clust_2374	0.181818181818182	0	0	0
clust_2375	0.181818181818182	0	0	0
clust_2376	0.181818181818182	0	0	0
clust_2377	0.181818181818182	0	0	0
clust_2378	0.181818181818182	0	0	0
clust_2379	0.181818181818182	0	0	0
clust_2380	0.181818181818182	0	0	0
clust_2381	0.181818181818182	0	0	0
clust_2382	0.181818181818182	0	0	0
clust_2383	0.181818181818182	0	0	0
clust_2384	0.181818181818182	0	0	0
clust_2385	0.181818181818182	0	0	0
clust_2386	0.181818181818182	0	0	0
clust_2387	0.181818181818182	0	0	0
clust_2388	0.181818181818182	0	0	0
clust_2389	0.181818181818182	0	0	0
clust_2390	0.181818181818182	0	0	0
clust_2391	0.181818181818182	0	0	0
clust_2392	0.181818181818182	0	0	0
clust_2393	0.181818181818182	0	0	0
clust_2394	0.181818181818182	0	0	0
clust_2395	0.181818181818182	0	0	0
clust_2396	0.181818181818182	0	0	0
clust_2397	0.181818181818182	0	0	0
clust_2398	0.181818181818182	0	0	0
clust_2399	0.181818181818182	0	0	0
clust_2400	0	0.125	0	0
clust_2401	0	0.125	0	0
clust_2402	0	0.125	0	0
clust_2403	0	0.125	0	0
clust_2404	0	0.125	0	0
clust_2405	0	0.125	0	0
clust_2406	0	0.125	0	0
clust_2407	0	0.125	0	0
clust_2408	0	0.125	0	0
clust_2409	0	0.125	0	0
clust_2410	0	0.125	0	0
clust_2411	0	0.125	0	0
clust_2412	0	0.125	0	0
clust_2413	0	0.125	0	0
clust_2414	0	0.125	0	0
clust_2415	0	0.125	0	0
clust_2416	0	0.125	0	0
clust_2417	0	0.125	0	0
clust_2418	0	0.125	0	0
clust_2419	0	0.125	0	0
clust_2420	0	0.125	0	0
clust_2421	0	0.125	0	0
clust_2422	0	0.125	0	0
clust_2423	0	0.125	0	0
clust_2424	0	0.125	0	0
clust_2425	0	0.125	0	0
clust_2426	0	0.125	0	0
clust_2427	0	0.125	0	0
clust_2428	0	0.125	0	0
clust_2429	0	0.125	0	0
clust_2430	0	0.125	0	0
clust_2431	0	0.125	0	0
clust_2432	0	0.125	0	0
clust_2433	0	0.125	0	0
clust_2434	0	0.125	0	0
clust_2435	0	0.125	0	0
clust_2436	0	0.125	0	0
clust_2437	0	0.125	0	0
clust_2438	0	0.125	0	0
clust_2439	0	0.125	0	0
clust_2440	0	0.125	0	0
clust_2441	0	0.125	0	0
clust_2442	0	0.125	0	0
clust_2443	0	0.125	0	0
clust_2444	0	0.125	0	0
clust_2445	0	0.125	0	0
clust_2446	0	0.125	0	0
clust_2447	0	0.125	0	0
clust_2448	0	0.125	0	0
clust_2449	0	0.125	0	0
clust_2450	0	0.125	0	0
clust_2451	0	0.125	0	0
clust_2452	0	0.125	0	0
clust_2453	0	0.125	0	0
clust_2454	0	0.125	0	0
clust_2455	0	0.125	0	0
clust_2456	0	0.125	0	0
clust_2457	0	0.125	0	0
clust_2458	0	0.125	0	0
clust_2459	0	0.125	0	0
clust_2460	0	0.125	0	0
clust_2461	0	0.125	0	0
clust_2462	0	0.125	0	0
clust_2463	0	0.125	0	0
clust_2464	0	0.125	0	0
clust_2465	0	0.125	0	0
clust_2466	0	0.125	0	0
clust_2467	0	0.125	0	0
clust_2468	0	0.125	0	0
clust_2469	0	0.125	0	0
clust_2470	0	0.125	0	0
clust_2471	0	0.125	0	0
clust_2472	0	0.125	0	0
clust_2473	0	0.125	0	0
clust_2474	0	0.125	0	0
clust_2475	0	0.125	0	0
clust_2476	0	0.125	0	0
clust_2477	0	0.125	0	0
clust_2478	0	0.125	0	0
clust_2479	0	0.125	0	0
clust_2480	0	0.125	0	0
clust_2481	0	0.125	0	0
clust_2482	0	0.125	0	0
clust_2483	0	0.125	0	0
clust_2484	0	0	0.0714285714285714	0
clust_2485	0	0	0.0714285714285714	0
clust_2486	0	0	0.0714285714285714	0
clust_2487	0	0	0.0714285714285714	0
clust_2488	0	0	0.0714285714285714	0
clust_2489	0	0	0.0714285714285714	0
clust_2490	0	0	0.0714285714285714	0
clust_2491	0	0	0.0714285714285714	0
clust_2492	0	0	0.0714285714285714	0
clust_2493	0	0	0.0714285714285714	0
clust_2494	0	0	0.0714285714285714	0
clust_2495	0	0	0.0714285714285714	0
clust_2496	0	0	0.0714285714285714	0
clust_2497	0	0	0.0714285714285714	0
clust_2498	0	0	0.0714285714285714	0
clust_2499	0	0	0.0714285714285714	0
clust_2500	0	0	0.0714285714285714	0
clust_2501	0	0	0.0714285714285714	0
clust_2502	0	0	0.0714285714285714	0
clust_2503	0	0	0.0714285714285714	0
clust_2504	0	0	0.0714285714285714	0
clust_2505	0	0	0.0714285714285714	0
clust_2506	0	0	0.0714285714285714	0
clust_2507	0	0	0.0714285714285714	0
clust_2508	0	0	0.0714285714285714	0
clust_2509	0	0	0.0714285714285714	0
clust_2510	0	0	0.0714285714285714	0
clust_2511	0	0	0.0714285714285714	0
clust_2512	0	0	0.0714285714285714	0
clust_2513	0	0	0.0714285714285714	0
clust_2514	0	0	0.0714285714285714	0
clust_2515	0	0	0.0714285714285714	0
clust_2516	0	0	0.0714285714285714	0
clust_2517	0	0	0.0714285714285714	0
clust_2518	0	0	0.0714285714285714	0
clust_2519	0	0	0.0714285714285714	0
clust_2520	0	0	0.0714285714285714	0
clust_2521	0	0	0.0714285714285714	0
clust_2522	0	0	0.0714285714285714	0
clust_2523	0	0	0.0714285714285714	0
clust_2524	0	0	0.0714285714285714	0
clust_2525	0	0	0.0714285714285714	0
clust_2526	0	0	0.0714285714285714	0
clust_2527	0	0	0.0714285714285714	0
clust_2528	0	0	0.0714285714285714	0
clust_2529	0	0	0.0714285714285714	0
clust_2530	0	0	0.0714285714285714	0
clust_2531	0	0	0.0714285714285714	0
clust_2532	0	0	0.0714285714285714	0
clust_2533	0	0.125	0	0
clust_2534	0	0.125	0	0
clust_2535	0	0.125	0	0
clust_2536	0	0.125	0	0
clust_2537	0	0.125	0	0
clust_2538	0	0.125	0	0
clust_2539	0	0.125	0	0
clust_2540	0	0.125	0	0
clust_2541	0	0.125	0	0
clust_2542	0	0.125	0	0
clust_2543	0	0.125	0	0
clust_2544	0	0.125	0	0
clust_2545	0	0.125	0	0
clust_2546	0	0.125	0	0
clust_2547	0	0.125	0	0
clust_2548	0	0.125	0	0
clust_2549	0	0.125	0	0
clust_2550	0	0.125	0	0
clust_2551	0	0.125	0	0
clust_2552	0	0.125	0	0
clust_2553	0	0.125	0	0
clust_2554	0	0.125	0	0
clust_2555	0	0.125	0	0
clust_2556	0	0.125	0	0
clust_2557	0	0.125	0	0
clust_2558	0	0.125	0	0
clust_2559	0	0.125	0	0
clust_2560	0	0.125	0	0
clust_2561	0	0.125	0	0
clust_2562	0	0.125	0	0
clust_2563	0	0.125	0	0
clust_2564	0	0.125	0	0
clust_2565	0	0.125	0	0
clust_2566	0	0.125	0	0
clust_2567	0	0.125	0	0
clust_2568	0	0.125	0	0
clust_2569	0	0.125	0	0
clust_2570	0	0.125	0	0
clust_2571	0	0.125	0	0
clust_2572	0	0.125	0	0
clust_2573	0	0.125	0	0
clust_2574	0	0.125	0	0
clust_2575	0	0.125	0	0
clust_2576	0	0.125	0	0
clust_2577	0	0.125	0	0
clust_2578	0	0.125	0	0
clust_2579	0	0.125	0	0
clust_2580	0	0.125	0	0
clust_2581	0	0.125	0	0
clust_2582	0	0.125	0	0
clust_2583	0	0.125	0	0
clust_2584	0	0.125	0	0
clust_2585	0	0.125	0	0
clust_2586	0	0.125	0	0
clust_2587	0	0.125	0	0
clust_2588	0	0.125	0	0
clust_2589	0	0.125	0	0
clust_2590	0	0.125	0	0
clust_2591	0	0.125	0	0
clust_2592	0	0.125	0	0
clust_2593	0	0.125	0	0
clust_2594	0	0.125	0	0
clust_2595	0	0.125	0	0
clust_2596	0	0.125	0	0
clust_2597	0	0.125	0	0
clust_2598	0	0.125	0	0
clust_2599	0	0.125	0	0
clust_2600	0	0.125	0	0
clust_2601	0	0.125	0	0
clust_2602	0	0.125	0	0
clust_2603	0	0.125	0	0
clust_2604	0	0.125	0	0
clust_2605	0	0.125	0	0
clust_2606	0	0.125	0	0
clust_2607	0	0.125	0	0
clust_2608	0	0	0.0714285714285714	0
clust_2609	0	0	0.0714285714285714	0
clust_2610	0	0	0.0714285714285714	0
clust_2611	0	0	0.0714285714285714	0
clust_2612	0	0	0.0714285714285714	0
clust_2613	0	0	0.0714285714285714	0
clust_2614	0	0	0.0714285714285714	0
clust_2615	0	0	0.0714285714285714	0
clust_2616	0	0	0.0714285714285714	0
clust_2617	0	0	0.0714285714285714	0
clust_2618	0	0	0.0714285714285714	0
clust_2619	0	0	0.0714285714285714	0
clust_2620	0	0	0.0714285714285714	0
clust_2621	0	0	0.0714285714285714	0
clust_2622	0	0	0.0714285714285714	0
clust_2623	0	0	0.0714285714285714	0
clust_2624	0	0	0.0714285714285714	0
clust_2625	0	0	0.0714285714285714	0
clust_2626	0	0	0.0714285714285714	0
clust_2627	0	0	0.0714285714285714	0
clust_2628	0	0	0.0714285714285714	0
clust_2629	0	0	0.0714285714285714	0
clust_2630	0	0	0.0714285714285714	0
clust_2631	0	0	0.0714285714285714	0
clust_2632	0	0	0.0714285714285714	0
clust_2633	0	0	0.0714285714285714	0
clust_2634	0	0	0.0714285714285714	0
clust_2635	0	0	0.0714285714285714	0
clust_2636	0	0	0.0714285714285714	0
clust_2637	0	0	0.0714285714285714	0
clust_2638	0	0	0.0714285714285714	0
clust_2639	0	0	0.0714285714285714	0
clust_2640	0	0	0.0714285714285714	0
clust_2641	0	0	0.0714285714285714	0
clust_2642	0	0	0.0714285714285714	0
clust_2643	0	0	0.0714285714285714	0
clust_2644	0	0	0.0714285714285714	0
clust_2645	0	0	0.0714285714285714	0
clust_2646	0	0	0.0714285714285714	0
clust_2647	0	0	0.0714285714285714	0
clust_2648	0	0	0.0714285714285714	0
clust_2649	0	0	0.0714285714285714	0
clust_2650	0	0	0.0714285714285714	0
clust_2651	0	0	0.0714285714285714	0
clust_2652	0	0	0.0714285714285714	0
clust_2653	0.0909090909090909	0	0	0
clust_2654	0.0909090909090909	0	0	0
clust_2655	0.0909090909090909	0	0	0
clust_2656	0.0909090909090909	0	0	0
clust_2657	0.0909090909090909	0	0	0
clust_2658	0.0909090909090909	0	0	0
clust_2659	0.0909090909090909	0	0	0
clust_2660	0.0909090909090909	0	0	0
clust_2661	0.0909090909090909	0	0	0
clust_2662	0.0909090909090909	0	0	0
clust_2663	0.0909090909090909	0	0	0
clust_2664	0.0909090909090909	0	0	0
clust_2665	0.0909090909090909	0	0	0
clust_2666	0.0909090909090909	0	0	0
clust_2667	0.0909090909090909	0	0	0
clust_2668	0.0909090909090909	0	0	0
clust_2669	0.0909090909090909	0	0	0
clust_2670	0.0909090909090909	0	0	0
clust_2671	0.0909090909090909	0	0	0
clust_2672	0.0909090909090909	0	0	0
clust_2673	0.0909090909090909	0	0	0
clust_2674	0.0909090909090909	0	0	0
clust_2675	0.0909090909090909	0	0	0
clust_2676	0.0909090909090909	0	0	0
clust_2677	0.0909090909090909	0	0	0
clust_2678	0.0909090909090909	0	0	0
clust_2679	0.0909090909090909	0	0	0
clust_2680	0.0909090909090909	0	0	0
clust_2681	0.0909090909090909	0	0	0
clust_2682	0.0909090909090909	0	0	0
clust_2683	0.0909090909090909	0	0	0
clust_2684	0.0909090909090909	0	0	0
clust_2685	0.0909090909090909	0	0	0
clust_2686	0.0909090909090909	0	0	0
clust_2687	0.0909090909090909	0	0	0
clust_2688	0.0909090909090909	0	0	0
clust_2689	0.0909090909090909	0	0	0
clust_2690	0.0909090909090909	0	0	0
clust_2691	0.0909090909090909	0	0	0
clust_2692	0.0909090909090909	0	0	0
clust_2693	0.0909090909090909	0	0	0
clust_2694	0.0909090909090909	0	0	0
clust_2695	0.0909090909090909	0	0	0
clust_2696	0.0909090909090909	0	0	0
clust_2697	0.0909090909090909	0	0	0
clust_2698	0.0909090909090909	0	0	0
clust_2699	0	0	0.0714285714285714	0
clust_2700	0	0	0.0714285714285714	0
clust_2701	0	0	0.0714285714285714	0
clust_2702	0	0	0.0714285714285714	0
clust_2703	0	0	0.0714285714285714	0
clust_2704	0	0	0.0714285714285714	0
clust_2705	0	0	0.0714285714285714	0
clust_2706	0	0	0.0714285714285714	0
clust_2707	0	0	0.0714285714285714	0
clust_2708	0	0	0.0714285714285714	0
clust_2709	0	0	0.0714285714285714	0
clust_2710	0	0	0.0714285714285714	0
clust_2711	0	0	0.0714285714285714	0
clust_2712	0	0	0.0714285714285714	0
clust_2713	0	0	0.0714285714285714	0
clust_2714	0	0	0.0714285714285714	0
clust_2715	0	0	0.0714285714285714	0
clust_2716	0	0	0.0714285714285714	0
clust_2717	0	0	0.0714285714285714	0
clust_2718	0	0	0.0714285714285714	0
clust_2719	0	0	0.0714285714285714	0
clust_2720	0	0	0.0714285714285714	0
clust_2721	0	0	0.0714285714285714	0
clust_2722	0	0	0.0714285714285714	0
clust_2723	0	0	0.0714285714285714	0
clust_2724	0	0	0.0714285714285714	0
clust_2725	0	0	0.0714285714285714	0
clust_2726	0	0	0.0714285714285714	0
clust_2727	0	0	0.0714285714285714	0
clust_2728	0	0	0.0714285714285714	0
clust_2729	0	0	0.0714285714285714	0
clust_2730	0	0	0.0714285714285714	0
clust_2731	0	0	0.0714285714285714	0
clust_2732	0	0	0.0714285714285714	0
clust_2733	0	0	0.0714285714285714	0
clust_2734	0	0	0.0714285714285714	0
clust_2735	0	0	0.0714285714285714	0
clust_2736	0	0	0.0714285714285714	0
clust_2737	0	0	0.0714285714285714	0
clust_2738	0	0	0.0714285714285714	0
clust_2739	0	0	0.0714285714285714	0
clust_2740	0	0	0.0714285714285714	0
clust_2741	0	0	0.0714285714285714	0
clust_2742	0	0	0.0714285714285714	0
clust_2743	0	0	0.0714285714285714	0
clust_2744	0	0.125	0	0
clust_2745	0	0.125	0	0
clust_2746	0	0.125	0	0
clust_2747	0	0.125	0	0
clust_2748	0	0.125	0	0
clust_2749	0	0.125	0	0
clust_2750	0	0.125	0	0
clust_2751	0	0.125	0	0
clust_2752	0	0.125	0	0
clust_2753	0	0.125	0	0
clust_2754	0	0.125	0	0
clust_2755	0	0.125	0	0
clust_2756	0	0.125	0	0
clust_2757	0	0.125	0	0
clust_2758	0	0.125	0	0
clust_2759	0	0.125	0	0
clust_2760	0	0.125	0	0
clust_2761	0	0.125	0	0
clust_2762	0	0.125	0	0
clust_2763	0	0.125	0	0
clust_2764	0	0.125	0	0
clust_2765	0	0.125	0	0
clust_2766	0	0.125	0	0
clust_2767	0	0.125	0	0
clust_2768	0	0.125	0	0
clust_2769	0	0.125	0	0
clust_2770	0	0.125	0	0
clust_2771	0	0.125	0	0
clust_2772	0	0.125	0	0
clust_2773	0	0.125	0	0
clust_2774	0	0.125	0	0
clust_2775	0	0.125	0	0
clust_2776	0	0.125	0	0
clust_2777	0	0.125	0	0
clust_2778	0	0.125	0	0
clust_2779	0	0.125	0	0
clust_2780	0	0.125	0	0
clust_2781	0	0.125	0	0
clust_2782	0	0.125	0	0
clust_2783	0	0.125	0	0
clust_2784	0	0.125	0	0
clust_2785	0	0.125	0	0
clust_2786	0	0.125	0	0
clust_2787	0	0.125	0	0
clust_2788	0	0.125	0	0
clust_2789	0	0.125	0	0
clust_2790	0	0.125	0	0
clust_2791	0	0.125	0	0
clust_2792	0	0.125	0	0
clust_2793	0	0.125	0	0
clust_2794	0	0.125	0	0
clust_2795	0	0.125	0	0
clust_2796	0	0.125	0	0
clust_2797	0	0.125	0	0
clust_2798	0	0.125	0	0
clust_2799	0	0.125	0	0
clust_2800	0	0.125	0	0
clust_2801	0	0.125	0	0
clust_2802	0	0.125	0	0
clust_2803	0	0.125	0	0
clust_2804	0	0.125	0	0
clust_2805	0	0.125	0	0
clust_2806	0	0.125	0	0
clust_2807	0	0.125	0	0
clust_2808	0	0.125	0	0
clust_2809	0	0.125	0	0
clust_2810	0	0.125	0	0
clust_2811	0	0.125	0	0
clust_2812	0	0.125	0	0
clust_2813	0	0.125	0	0
clust_2814	0	0.125	0	0
clust_2815	0	0.125	0	0
clust_2816	0	0.125	0	0
clust_2817	0	0.125	0	0
clust_2818	0	0.125	0	0
clust_2819	0	0.125	0	0
clust_2820	0	0.125	0	0
clust_2821	0	0.125	0	0
clust_2822	0	0.125	0	0
clust_2823	0	0.125	0	0
clust_2824	0	0.125	0	0
clust_2825	0	0.125	0	0
clust_2826	0	0.125	0	0
clust_2827	0	0.125	0	0
clust_2828	0	0.125	0	0
clust_2829	0	0.125	0	0
clust_2830	0	0.125	0	0
clust_2831	0	0.125	0	0
clust_2832	0	0.125	0	0
clust_2833	0	0.125	0	0
clust_2834	0	0.125	0	0
clust_2835	0	0.125	0	0
clust_2836	0	0.125	0	0
clust_2837	0	0.125	0	0
clust_2838	0	0.125	0	0
clust_2839	0	0.125	0	0
clust_2840	0	0.125	0	0
clust_2841	0	0.125	0	0
clust_2842	0	0.125	0	0
clust_2843	0	0.125	0	0
clust_2844	0	0.125	0	0
clust_2845	0	0.125	0	0
clust_2846	0	0.125	0	0
clust_2847	0	0.125	0	0
clust_2848	0	0.125	0	0
clust_2849	0	0.125	0	0
clust_2850	0	0.125	0	0
clust_2851	0	0.125	0	0
clust_2852	0	0.125	0	0
clust_2853	0	0.125	0	0
clust_2854	0	0.125	0	0
clust_2855	0	0.125	0	0
clust_2856	0	0.125	0	0
clust_2857	0	0.125	0	0
clust_2858	0	0.125	0	0
clust_2859	0	0.125	0	0
clust_2860	0	0.125	0	0
clust_2861	0	0.125	0	0
clust_2862	0	0.125	0	0
clust_2863	0	0.125	0	0
clust_2864	0	0	0.0714285714285714	0
clust_2865	0	0	0.0714285714285714	0
clust_2866	0	0	0.0714285714285714	0
clust_2867	0	0	0.0714285714285714	0
clust_2868	0	0	0.0714285714285714	0
clust_2869	0	0	0.0714285714285714	0
clust_2870	0	0	0.0714285714285714	0
clust_2871	0	0	0.0714285714285714	0
clust_2872	0	0	0.0714285714285714	0
clust_2873	0	0	0.0714285714285714	0
clust_2874	0	0	0.0714285714285714	0
clust_2875	0	0	0.0714285714285714	0
clust_2876	0	0	0.0714285714285714	0
clust_2877	0	0	0.0714285714285714	0
clust_2878	0	0	0.0714285714285714	0
clust_2879	0	0	0.0714285714285714	0
clust_2880	0	0	0.0714285714285714	0
clust_2881	0	0	0.0714285714285714	0
clust_2882	0	0	0.0714285714285714	0
clust_2883	0	0	0.0714285714285714	0
clust_2884	0	0	0.0714285714285714	0
clust_2885	0	0	0.0714285714285714	0
clust_2886	0	0	0.0714285714285714	0
clust_2887	0	0	0.0714285714285714	0
clust_2888	0	0	0.0714285714285714	0
clust_2889	0	0	0.0714285714285714	0
clust_2890	0	0	0.0714285714285714	0
clust_2891	0	0	0.0714285714285714	0
clust_2892	0	0	0.0714285714285714	0
clust_2893	0	0	0.0714285714285714	0
clust_2894	0	0	0.0714285714285714	0
clust_2895	0	0	0.0714285714285714	0
clust_2896	0	0	0.0714285714285714	0
clust_2897	0	0	0.0714285714285714	0
clust_2898	0	0	0.0714285714285714	0
clust_2899	0	0	0.0714285714285714	0
clust_2900	0	0	0.0714285714285714	0
clust_2901	0	0	0.0714285714285714	0
clust_2902	0	0	0.0714285714285714	0
clust_2903	0	0	0.0714285714285714	0
clust_2904	0	0	0.0714285714285714	0
clust_2905	0	0	0.0714285714285714	0
clust_2906	0	0	0.0714285714285714	0
clust_2907	0	0	0.0714285714285714	0
clust_2908	0	0	0.0714285714285714	0
clust_2909	0	0	0.0714285714285714	0
clust_2910	0	0	0.0714285714285714	0
clust_2911	0	0	0.0714285714285714	0
clust_2912	0	0	0.0714285714285714	0
clust_2913	0	0	0.0714285714285714	0
clust_2914	0	0	0.0714285714285714	0
clust_2915	0	0	0.0714285714285714	0
clust_2916	0	0	0.0714285714285714	0
clust_2917	0	0	0.0714285714285714	0
clust_2918	0	0	0.0714285714285714	0
clust_2919	0	0	0.0714285714285714	0
clust_2920	0	0	0.0714285714285714	0
clust_2921	0	0	0.0714285714285714	0
clust_2922	0	0	0.0714285714285714	0
clust_2923	0	0	0.0714285714285714	0
clust_2924	0	0	0.0714285714285714	0
clust_2925	0	0	0.0714285714285714	0
clust_2926	0	0	0.0714285714285714	0
clust_2927	0	0	0.0714285714285714	0
clust_2928	0	0	0.0714285714285714	0
clust_2929	0	0	0.0714285714285714	0
clust_2930	0	0	0.0714285714285714	0
clust_2931	0	0	0.0714285714285714	0
clust_2932	0	0	0.0714285714285714	0
clust_2933	0	0	0.0714285714285714	0
clust_2934	0	0	0.0714285714285714	0
clust_2935	0	0	0.0714285714285714	0
clust_2936	0	0	0.0714285714285714	0
clust_2937	0	0	0.0714285714285714	0
clust_2938	0	0	0.0714285714285714	0
clust_2939	0	0	0.0714285714285714	0
clust_2940	0	0	0.0714285714285714	0
clust_2941	0	0	0.0714285714285714	0
clust_2942	0	0	0.0714285714285714	0
clust_2943	0	0	0.0714285714285714	0
clust_2944	0	0	0.0714285714285714	0
clust_2945	0	0	0.0714285714285714	0
clust_2946	0	0.125	0	0
clust_2947	0	0.125	0	0
clust_2948	0	0.125	0	0
clust_2949	0	0.125	0	0
clust_2950	0	0.125	0	0
clust_2951	0	0.125	0	0
clust_2952	0	0.125	0	0
clust_2953	0	0.125	0	0
clust_2954	0	0.125	0	0
clust_2955	0	0.125	0	0
clust_2956	0	0.125	0	0
clust_2957	0	0.125	0	0
clust_2958	0	0.125	0	0
clust_2959	0	0.125	0	0
clust_2960	0	0.125	0	0
clust_2961	0	0.125	0	0
clust_2962	0	0.125	0	0
clust_2963	0	0.125	0	0
clust_2964	0	0.125	0	0
clust_2965	0	0.125	0	0
clust_2966	0	0.125	0	0
clust_2967	0	0.125	0	0
clust_2968	0	0.125	0	0
clust_2969	0	0.125	0	0
clust_2970	0	0.125	0	0
clust_2971	0	0.125	0	0
clust_2972	0	0.125	0	0
clust_2973	0	0.125	0	0
clust_2974	0	0.125	0	0
clust_2975	0	0.125	0	0
clust_2976	0	0.125	0	0
clust_2977	0	0.125	0	0
clust_2978	0	0.125	0	0
clust_2979	0	0.125	0	0
clust_2980	0	0.125	0	0
clust_2981	0	0.125	0	0
clust_2982	0	0.125	0	0
clust_2983	0	0.125	0	0
clust_2984	0	0.125	0	0
clust_2985	0	0.125	0	0
clust_2986	0	0.125	0	0
clust_2987	0	0.125	0	0
clust_2988	0	0.125	0	0
clust_2989	0	0.125	0	0
clust_2990	0	0.125	0	0
clust_2991	0	0.125	0	0
clust_2992	0	0.125	0	0
